receiveTime,cpm,cpmError
2015-11-06 14:23:33,1.4,0.52915
2015-11-06 14:28:34,1.4,0.52915
2015-11-06 14:33:34,2.0,0.632456
2015-11-06 14:38:35,1.0,0.447214
2015-11-06 14:43:35,1.0,0.447214
2015-11-06 14:48:35,2.6,0.72111
2015-11-06 14:53:36,2.0,0.632456
2015-11-06 14:58:36,1.2,0.489898
2015-11-06 15:03:37,2.2,0.663325
2015-11-06 15:08:37,1.6,0.565685
2015-11-06 15:13:37,1.4,0.52915
2015-11-06 15:18:38,1.8,0.6
2015-11-06 15:23:38,1.0,0.447214
2015-11-06 15:28:39,1.8,0.6
2015-11-06 15:33:39,2.8,0.748331
2015-11-06 15:38:40,2.2,0.663325
2015-11-06 15:43:40,1.8,0.6
2015-11-06 15:48:40,1.2,0.489898
2015-11-06 15:53:41,1.8,0.6
2015-11-06 15:58:41,1.6,0.565685
2015-11-06 16:03:42,1.2,0.489898
2015-11-06 16:08:42,1.8,0.6
2015-11-06 16:13:33,1.8,0.6
